img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;h_61;h_62;h_63;h_64;h_65;h_66;h_67;h_68;h_69;h_70;h_71;h_72;h_73;h_74;h_75;h_76;h_77;h_78;h_79;h_80;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80
Pieza_06_foto0144;6;144;77;77;77;77;77;76;76;75;74;74;74;73;71;71;71;71;70;69;69;68;67;66;66;65;65;65;64;64;64;64;86;86;87;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;78;78;78;78;78;78;47;46;46;46;46;46;72;72;72;72;72;72;72;72;72;72;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;21.05263157894737;21.05263157894737;21.333333333333332;21.62162162162162;21.62162162162162;21.62162162162162;21.91780821917808;22.535211267605632;22.535211267605632;22.535211267605632;22.535211267605632;22.857142857142858;23.18840579710145;23.18840579710145;23.529411764705884;23.880597014925375;24.242424242424242;24.242424242424242;24.615384615384617;24.615384615384617;24.615384615384617;25.0;25.0;25.0;25.0;18.6046511627907;18.6046511627907;18.39080459770115;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;34.04255319148936;34.78260869565217;34.78260869565217;34.78260869565217;34.78260869565217;34.78260869565217;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222
Pieza_06_foto0173;6;173;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;110;110;110;110;110;110;110;97;97;97;97;97;97;97;97;52;52;52;52;52;52;52;52;52;52;52;53;53;53;53;53;53;53;53;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;13.675213675213675;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.545454545454545;14.545454545454545;14.545454545454545;14.545454545454545;14.545454545454545;14.545454545454545;14.545454545454545;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.18867924528302;30.18867924528302;30.18867924528302;30.18867924528302;30.18867924528302;30.18867924528302;30.18867924528302;30.18867924528302
Pieza_06_foto0194;6;194;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;56;56;56;56;56;56;56;57;57;57;57;57;57;58;58;58;58;58;58;58;58;59;59;59;59;59;59;59;59;59;59;60;60;60;60;60;61;61;61;61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto0208;6;208;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;95;94;94;93;92;91;91;91;91;91;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;16.842105263157894;17.02127659574468;17.02127659574468;17.204301075268816;17.391304347826086;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924
Pieza_06_foto0213;6;213;62;62;62;62;60;54;54;54;54;55;55;55;55;55;55;55;58;58;58;58;58;58;58;59;62;62;62;62;62;62;61;61;61;61;61;61;61;61;61;61;61;61;61;62;62;62;62;62;62;62;61;61;60;60;53;53;53;53;53;53;53;53;53;53;53;58;64;64;64;66;66;66;66;66;66;54;54;54;54;54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0946969696969697;0.0946969696969697;0.0946969696969697;0.0946969696969697;0.0946969696969697;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto055;6;55;56;56;56;56;57;57;57;57;57;57;57;57;57;57;57;57;59;59;59;59;59;59;56;56;56;56;56;56;56;56;56;55;55;55;55;55;55;55;55;55;55;55;55;56;60;64;65;65;65;65;65;65;54;54;54;54;54;54;54;54;54;54;54;60;62;62;62;62;62;62;54;54;54;54;54;54;54;54;54;54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto061;6;61;123;123;123;123;123;136;136;136;136;136;136;131;126;124;124;124;124;124;124;124;124;124;124;66;66;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;67;67;67;90;90;90;90;90;90;90;89;86;83;82;79;78;51;51;51;51;51;51;51;51;51;54;56;56;56;56;56;56;53;52;49;49;49;49;49;13.008130081300813;13.008130081300813;13.008130081300813;13.008130081300813;13.008130081300813;11.764705882352942;11.764705882352942;11.764705882352942;11.764705882352942;11.764705882352942;11.764705882352942;12.213740458015268;12.698412698412698;12.903225806451612;12.903225806451612;12.903225806451612;12.903225806451612;12.903225806451612;12.903225806451612;12.903225806451612;12.903225806451612;12.903225806451612;12.903225806451612;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;23.880597014925375;17.77777777777778;17.77777777777778;17.77777777777778;17.77777777777778;17.77777777777778;17.77777777777778;17.77777777777778;17.97752808988764;18.6046511627907;19.27710843373494;19.51219512195122;20.253164556962027;20.512820512820515;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;29.62962962962963;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;30.18867924528302;30.76923076923077;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898
Pieza_06_foto062;6;62;66;66;66;66;66;66;65;65;65;64;64;64;64;64;64;64;64;64;64;64;64;64;64;63;62;62;62;61;61;61;61;61;62;62;62;62;62;62;61;61;59;59;59;59;59;59;59;59;59;59;59;61;61;61;61;61;61;61;60;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;57;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.615384615384617;24.615384615384617;24.615384615384617;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.396825396825395;25.806451612903224;25.806451612903224;25.806451612903224;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;26.229508196721312;26.229508196721312;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;27.11864406779661;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.666666666666668;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649
Pieza_06_foto078;6;78;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;55;55;54;54;54;54;54;54;54;54;54;54;55;55;55;55;55;55;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;55;55;55;55;55;55;55;52;51;51;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;29.09090909090909;29.09090909090909;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;30.76923076923077;31.372549019607842;31.372549019607842;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0;32.0
Pieza_06_foto079;6;79;69;69;69;69;69;69;69;69;69;69;70;70;70;70;70;70;70;72;72;72;72;72;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;23.18840579710145;22.857142857142858;22.857142857142858;22.857142857142858;22.857142857142858;22.857142857142858;22.857142857142858;22.857142857142858;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515
Pieza_06_foto083;6;83;53;53;53;53;53;86;86;86;86;86;86;86;86;84;84;84;84;84;83;83;83;83;83;82;82;82;81;81;81;81;81;81;81;81;81;130;145;145;145;145;145;145;144;144;144;144;143;143;143;143;143;143;143;142;141;141;140;140;140;140;140;140;140;140;139;139;139;139;139;139;139;138;138;138;138;138;138;138;138;138;30.18867924528302;30.18867924528302;30.18867924528302;30.18867924528302;30.18867924528302;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;18.6046511627907;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.27710843373494;19.27710843373494;19.27710843373494;19.27710843373494;19.27710843373494;19.51219512195122;19.51219512195122;19.51219512195122;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;12.307692307692308;11.03448275862069;11.03448275862069;11.03448275862069;11.03448275862069;11.03448275862069;11.03448275862069;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.188811188811188;11.188811188811188;11.188811188811188;11.188811188811188;11.188811188811188;11.188811188811188;11.188811188811188;11.267605633802816;11.347517730496454;11.347517730496454;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.510791366906474;11.510791366906474;11.510791366906474;11.510791366906474;11.510791366906474;11.510791366906474;11.510791366906474;11.594202898550725;11.594202898550725;11.594202898550725;11.594202898550725;11.594202898550725;11.594202898550725;11.594202898550725;11.594202898550725;11.594202898550725
Pieza_06_foto12;6;12;72;72;72;72;72;72;72;71;71;71;57;57;57;57;55;55;55;55;55;55;55;55;55;54;54;54;54;54;54;54;54;54;54;54;54;78;78;78;78;79;79;79;79;79;79;78;78;77;77;77;77;77;77;77;77;77;77;77;77;77;76;75;75;75;75;75;75;75;75;75;75;78;79;83;83;83;83;83;83;83;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.535211267605632;22.535211267605632;22.535211267605632;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.09090909090909;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;20.512820512820515;20.512820512820515;20.512820512820515;20.512820512820515;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.512820512820515;20.512820512820515;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;20.77922077922078;21.05263157894737;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;21.333333333333332;20.512820512820515;20.253164556962027;19.27710843373494;19.27710843373494;19.27710843373494;19.27710843373494;19.27710843373494;19.27710843373494;19.27710843373494
Pieza_06_foto123;6;123;144;144;144;144;144;138;137;137;136;135;133;133;133;132;131;129;128;127;125;124;123;109;109;109;109;109;109;111;111;111;111;111;111;110;106;104;103;99;98;98;96;94;92;91;89;88;86;79;79;79;79;78;77;75;74;59;59;58;52;52;52;49;49;49;49;49;49;49;49;49;49;48;47;45;44;43;28;28;28;28;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.594202898550725;11.678832116788321;11.678832116788321;11.764705882352942;11.851851851851851;12.030075187969924;12.030075187969924;12.030075187969924;12.121212121212121;12.213740458015268;12.4031007751938;12.5;12.598425196850394;12.8;12.903225806451612;13.008130081300813;14.678899082568808;14.678899082568808;14.678899082568808;14.678899082568808;14.678899082568808;14.678899082568808;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.414414414414415;14.545454545454545;15.09433962264151;15.384615384615385;15.533980582524272;16.161616161616163;16.3265306122449;16.3265306122449;16.666666666666668;17.02127659574468;17.391304347826086;17.582417582417584;17.97752808988764;18.181818181818183;18.6046511627907;20.253164556962027;20.253164556962027;20.253164556962027;20.253164556962027;20.512820512820515;20.77922077922078;21.333333333333332;21.62162162162162;27.11864406779661;27.11864406779661;27.586206896551722;30.76923076923077;30.76923076923077;30.76923076923077;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;33.333333333333336;34.04255319148936;35.55555555555556;36.36363636363637;37.2093023255814;57.142857142857146;57.142857142857146;57.142857142857146;57.142857142857146
Pieza_06_foto13;6;13;66;66;66;66;66;66;66;66;66;65;65;65;65;65;64;64;64;64;64;64;64;64;66;66;66;66;66;66;66;66;65;65;65;65;65;65;65;64;63;62;61;61;61;61;61;62;62;62;62;62;62;58;58;58;58;58;59;60;60;60;60;60;60;60;60;60;60;62;62;62;62;62;62;62;51;51;51;51;51;51;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.242424242424242;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;24.615384615384617;25.0;25.396825396825395;25.806451612903224;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;26.229508196721312;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;27.586206896551722;27.586206896551722;27.586206896551722;27.586206896551722;27.586206896551722;27.11864406779661;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;26.666666666666668;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;25.806451612903224;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842
Pieza_06_foto142;6;142;135;135;135;135;135;135;135;135;135;110;110;109;108;108;81;81;81;81;81;81;80;80;80;80;80;80;80;80;80;80;49;49;49;49;49;49;49;49;49;81;81;81;81;114;114;114;114;114;114;113;112;111;109;109;108;107;106;106;104;103;102;99;98;97;96;93;92;90;90;89;88;84;84;84;81;80;80;80;80;80;11.851851851851851;11.851851851851851;11.851851851851851;11.851851851851851;11.851851851851851;11.851851851851851;11.851851851851851;11.851851851851851;11.851851851851851;14.545454545454545;14.545454545454545;14.678899082568808;14.814814814814815;14.814814814814815;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;32.6530612244898;19.753086419753085;19.753086419753085;19.753086419753085;19.753086419753085;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.035087719298245;14.15929203539823;14.285714285714286;14.414414414414415;14.678899082568808;14.678899082568808;14.814814814814815;14.953271028037383;15.09433962264151;15.09433962264151;15.384615384615385;15.533980582524272;15.686274509803921;16.161616161616163;16.3265306122449;16.49484536082474;16.666666666666668;17.204301075268816;17.391304347826086;17.77777777777778;17.77777777777778;17.97752808988764;18.181818181818183;19.047619047619047;19.047619047619047;19.047619047619047;19.753086419753085;20.0;20.0;20.0;20.0;20.0
Pieza_06_foto144;6;144;190;190;190;190;190;190;190;190;190;185;183;178;176;92;56;52;52;52;52;52;51;51;51;51;51;50;62;74;87;87;126;127;54;47;47;47;47;114;114;105;105;105;46;45;45;45;45;45;45;79;79;79;121;121;121;121;121;121;120;119;118;116;114;112;111;109;108;106;104;103;102;99;99;99;97;97;97;97;97;97;8.421052631578947;8.421052631578947;8.421052631578947;8.421052631578947;8.421052631578947;8.421052631578947;8.421052631578947;8.421052631578947;8.421052631578947;8.64864864864865;8.743169398907105;8.98876404494382;9.090909090909092;0.0;0.0;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;30.76923076923077;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;31.372549019607842;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.04255319148936;34.04255319148936;34.04255319148936;34.04255319148936;14.035087719298245;14.035087719298245;15.238095238095237;15.238095238095237;15.238095238095237;34.78260869565217;35.55555555555556;35.55555555555556;35.55555555555556;35.55555555555556;35.55555555555556;35.55555555555556;20.253164556962027;20.253164556962027;20.253164556962027;13.223140495867769;13.223140495867769;13.223140495867769;13.223140495867769;13.223140495867769;13.223140495867769;13.333333333333334;13.445378151260504;13.559322033898304;13.793103448275861;14.035087719298245;14.285714285714286;14.414414414414415;14.678899082568808;14.814814814814815;15.09433962264151;15.384615384615385;15.533980582524272;15.686274509803921;16.161616161616163;16.161616161616163;16.161616161616163;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474;16.49484536082474
Pieza_06_foto173;6;173;144;144;144;144;144;144;134;133;133;133;133;133;132;132;132;132;133;133;133;133;133;133;118;118;118;118;118;118;105;105;105;105;104;101;101;101;101;97;97;96;92;91;91;91;91;95;96;96;96;96;96;96;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.940298507462687;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;12.030075187969924;13.559322033898304;13.559322033898304;13.559322033898304;13.559322033898304;13.559322033898304;13.559322033898304;15.238095238095237;15.238095238095237;15.238095238095237;15.238095238095237;15.384615384615385;15.841584158415841;15.841584158415841;15.841584158415841;15.841584158415841;16.49484536082474;16.49484536082474;16.666666666666668;17.391304347826086;17.582417582417584;17.582417582417584;17.582417582417584;17.582417582417584;16.842105263157894;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;16.666666666666668;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111
