img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60
Pieza_12_foto24;12;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.145833333333332;52.1875;81.51041666666667;85.625;85.625;85.625;81.875;63.125;55.104166666666664;53.75;53.75;53.75;53.75;53.958333333333336;61.510416666666664;80.83333333333333;87.03125;87.03125;87.55208333333333;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.375;64.47916666666667;73.07291666666667;73.4375;73.4375;73.4375;73.4375;69.375;61.25;66.35416666666667;54.21875;54.21875;56.71875;62.604166666666664;70.625;75.625;98.02083333333333;100.0;100.0;100.0;100.0;88.22916666666667
Pieza_12_foto240;12;240;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.338541666666666;15.026041666666666;17.838541666666668;18.125;21.875;33.072916666666664;63.75;83.046875;90.0;97.03125;72.36979166666667;69.0625;47.734375;40.15625;62.526041666666664;70.46875;70.46875;65.10416666666667;54.84375;54.84375;46.848958333333336;26.901041666666668;25.130208333333332;0.0;0.0;0.0;0.0;2.3177083333333335;26.71875;35.78125;44.375;49.84375;49.84375;43.90625;32.03125;36.536458333333336;52.96875;100.0;100.0;76.04166666666667;6.041666666666667;0.0;0.0;65.52083333333333;99.40104166666667;100.0;100.0;100.0;100.0;100.0;94.921875;30.15625;9.010416666666666
Pieza_12_foto241;12;241;35.9375;35.84375;33.96875;31.75;29.5;26.96875;24.8125;35.375;40.78125;43.625;68.34375;82.8125;82.8125;96.5625;88.90625;88.90625;88.90625;88.90625;88.90625;89.65625;89.84375;90.21875;92.03125;92.03125;92.03125;84.71875;79.84375;79.84375;79.84375;79.84375;2.65625;2.65625;2.65625;5.0;16.4375;50.5;76.25;76.25;90.25;100.0;100.0;100.0;100.0;100.0;100.0;79.53125;51.5;43.75;48.8125;80.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.65625;67.09375;49.53125
Pieza_12_foto25;12;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.40625;5.15625;16.8359375;21.4453125;23.90625;23.90625;23.90625;23.90625;23.90625;23.90625;44.53125;44.53125;44.53125;71.015625;81.015625;81.7578125;86.09375;86.09375;86.09375;86.09375;81.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.96875;59.453125;69.6875;84.609375;89.375;89.375;89.375;87.6953125;82.65625;82.65625;82.65625;82.65625;91.3671875;100.0;100.0;100.0;98.2421875;90.1953125;55.9375;34.21875;25.9375;25.9375;25.9375
Pieza_12_foto264;12;264;41.40625;41.40625;41.40625;37.604166666666664;30.0;30.0;30.0;32.395833333333336;57.864583333333336;71.66666666666667;75.9375;76.25;76.25;76.25;75.0;90.83333333333333;98.75;98.75;98.75;87.91666666666667;83.59375;70.98958333333333;63.697916666666664;48.28125;21.927083333333332;14.166666666666666;12.5;11.614583333333334;11.5625;11.5625;0.0;0.0;0.0;0.0;0.0;0.0;27.760416666666668;64.94791666666667;100.0;100.0;100.0;100.0;100.0;95.98958333333333;84.6875;84.6875;84.6875;84.6875;66.45833333333333;31.71875;31.71875;31.666666666666668;15.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto265;12;265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.010416666666667;17.03125;17.03125;17.03125;17.03125;33.333333333333336;64.6875;74.21875;74.21875;74.21875;74.21875;80.20833333333333;53.333333333333336;45.0;45.0;45.0;45.0;45.0;45.0;45.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.729166666666666;66.30208333333333;100.0;100.0;100.0;100.0;91.51041666666667;80.20833333333333;72.96875;71.97916666666667;71.875;71.875;36.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto288;12;288;0.0;0.0;0.0;0.0;0.0;0.0;4.791666666666667;14.375;28.90625;32.5;57.083333333333336;59.0625;60.729166666666664;63.28125;63.125;65.3125;79.53125;88.54166666666667;89.79166666666667;87.39583333333333;84.21875;81.77083333333333;79.47916666666667;77.70833333333333;75.625;71.82291666666667;55.572916666666664;52.1875;51.71875;51.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.53125;29.895833333333332;33.385416666666664;36.40625;38.75;37.760416666666664;33.958333333333336;29.0625;23.697916666666668;22.65625;27.65625;26.979166666666668;22.1875;23.958333333333332;26.354166666666668;25.9375;23.177083333333332;23.385416666666668;25.416666666666668;28.75
Pieza_12_foto289;12;289;12.5;12.5;12.630208333333334;14.609375;14.6875;14.6875;14.6875;14.6875;30.130208333333332;65.98958333333333;75.57291666666667;79.140625;88.48958333333333;92.34375;92.34375;68.85416666666667;65.13020833333333;64.53125;58.020833333333336;46.40625;27.421875;9.84375;38.802083333333336;51.25;51.25;61.354166666666664;64.84375;60.911458333333336;37.447916666666664;33.489583333333336;41.71875;41.71875;41.484375;40.026041666666664;45.520833333333336;71.09375;71.82291666666667;77.16145833333333;77.1875;92.39583333333333;100.0;100.0;100.0;100.0;91.43229166666667;56.380208333333336;47.369791666666664;31.145833333333332;4.583333333333333;0.0;0.0;22.578125;68.64583333333333;71.71875;73.22916666666667;60.885416666666664;82.65625;82.65625;82.65625;31.770833333333332
Pieza_12_foto312;12;312;82.8125;82.8125;65.6875;56.0625;55.625;56.65625;76.5625;71.125;67.5;67.5;67.125;66.875;66.875;68.3125;93.75;82.34375;73.4375;53.96875;34.375;34.375;36.625;58.3125;70.90625;81.71875;76.875;76.875;76.875;76.875;86.9375;100.0;23.90625;23.90625;23.90625;37.1875;86.875;86.875;86.875;86.875;80.59375;85.15625;84.9375;81.71875;76.46875;70.25;48.875;21.8125;0.0;0.0;0.0;14.46875;35.125;81.03125;100.0;100.0;100.0;100.0;100.0;69.5;46.9375;12.5
Pieza_12_foto313;12;313;39.53125;39.53125;39.53125;39.53125;39.53125;39.53125;39.53125;39.53125;39.53125;37.65625;37.65625;37.65625;37.65625;37.65625;65.234375;83.59375;83.59375;83.59375;83.59375;83.59375;83.59375;83.59375;83.59375;82.96875;60.625;51.71875;45.625;45.625;45.625;24.21875;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;21.953125;30.625;62.578125;100.0;100.0;100.0;100.0;100.0;100.0;93.90625;84.6875;56.09375;25.390625;15.9375;15.9375;15.9375;13.828125;0.0;0.0
Pieza_12_foto333;12;333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.302083333333333;22.34375;42.916666666666664;51.09375;70.83333333333333;86.19791666666667;87.65625;87.65625;87.65625;87.65625;87.65625;69.375;61.40625;61.40625;61.40625;61.40625;61.40625;61.40625;61.40625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.427083333333336;86.25;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto334;12;334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.625;51.09375;65.3125;65.46875;65.46875;65.46875;65.46875;62.239583333333336;30.260416666666668;30.0;30.0;30.0;30.0;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.333333333333332;44.0625;72.44791666666667;81.82291666666667;83.28125;94.73958333333333;100.0;100.0;100.0;100.0;100.0;90.0;77.34375;76.5625;76.5625;76.5625;76.5625;76.5625;85.3125;85.3125;85.3125
Pieza_12_foto358;12;358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5677083333333335;29.947916666666668;50.260416666666664;50.625;39.84375;33.854166666666664;35.625;36.354166666666664;65.36458333333333;82.65625;82.65625;82.65625;82.65625;82.65625;87.00520833333333;0.0;0.0;0.0;3.9583333333333335;20.3125;26.692708333333332;29.505208333333332;29.6875;26.927083333333332;10.885416666666666;0.0;0.0;0.0;20.15625;51.380208333333336;60.416666666666664;71.171875;77.39583333333333;68.125;68.125;78.75;100.0;100.0;96.97916666666667;75.3125;68.75;74.79166666666667;95.625;100.0;100.0
Pieza_12_foto359;12;359;80.15625;80.15625;75.5859375;72.1875;69.0625;65.9375;65.9375;65.9375;66.2890625;72.734375;73.4375;73.4375;73.4375;63.1640625;39.375;39.140625;18.28125;18.28125;17.734375;11.796875;22.2265625;26.875;26.875;39.5703125;52.03125;39.375;39.375;39.375;32.734375;40.0390625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.109375;22.2265625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3984375;33.3203125;41.09375;41.09375;41.09375;26.484375;5.46875;0.0
Pieza_12_foto382;12;382;0.0;0.0;0.0;2.0982142857142856;20.580357142857142;58.526785714285715;81.22767857142857;85.9375;85.9375;53.504464285714285;38.41517857142857;38.28125;35.02232142857143;29.888392857142858;30.625;35.245535714285715;70.44642857142857;74.6875;57.1875;38.88392857142857;37.96875;29.977678571428573;16.40625;39.575892857142854;88.41517857142857;92.12053571428571;63.75;44.53125;44.53125;44.53125;0.0;0.0;1.6964285714285714;24.330357142857142;45.535714285714285;56.495535714285715;42.142857142857146;33.57142857142857;31.5625;28.080357142857142;28.214285714285715;29.196428571428573;31.049107142857142;33.4375;85.82589285714286;99.01785714285714;100.0;80.66964285714286;35.223214285714285;2.03125;0.0;0.0;28.727678571428573;96.5625;100.0;75.82589285714286;47.65625;40.625;3.9955357142857144;0.0
Pieza_12_foto383;12;383;60.78125;60.78125;60.78125;60.78125;60.78125;60.78125;60.3125;59.375;59.375;59.375;59.375;63.229166666666664;96.04166666666667;100.0;100.0;100.0;100.0;100.0;100.0;77.13541666666667;70.9375;70.9375;70.83333333333333;65.88541666666667;49.21875;48.125;43.645833333333336;39.0625;39.0625;39.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.072916666666668;71.35416666666667;100.0;100.0;100.0;100.0;100.0;67.5;43.75;43.75;43.75;42.708333333333336;24.84375;13.229166666666666;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto406;12;406;49.53125;49.53125;49.53125;49.53125;49.53125;46.5625;46.5625;46.5625;46.5625;46.5625;46.5625;46.5625;46.5625;46.5625;47.734375;74.375;91.953125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;89.140625;62.1875;52.34375;52.34375;52.34375;52.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.734375;62.734375;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;73.984375;16.953125;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto407;12;407;0.0;0.0;0.0;0.0;0.0;9.453125;28.4375;28.4375;22.760416666666668;0.0;0.0;0.0;0.0;5.9375;22.34375;46.145833333333336;87.00520833333333;100.0;100.0;88.69791666666667;66.09375;66.09375;66.09375;66.09375;66.09375;56.458333333333336;54.53125;54.53125;62.682291666666664;66.875;0.0;0.0;0.0;0.0;0.0;9.270833333333334;49.479166666666664;78.54166666666667;98.61979166666667;76.90104166666667;71.5625;63.802083333333336;60.15625;60.15625;77.60416666666667;99.89583333333333;100.0;97.05729166666667;82.34375;82.34375;82.34375;82.34375;81.5625;78.4375;52.369791666666664;38.255208333333336;18.177083333333332;14.375;14.375;14.375
Pieza_12_foto474;12;474;36.71875;36.71875;36.71875;36.71875;36.71875;36.71875;36.71875;36.71875;36.71875;36.71875;36.71875;42.65625;60.3125;92.890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;70.15625;13.046875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.015625;9.0625;32.1875;96.25;100.0;100.0;100.0;100.0;100.0;91.40625;82.8125;52.421875;4.453125;0.0;0.0;0.0;0.0
Pieza_12_foto475;12;475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.135416666666666;44.114583333333336;71.71875;80.0;80.0;80.0;80.0;80.0;80.0;80.0;96.40625;100.0;100.0;100.0;100.0;100.0;95.83333333333333;93.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.59375;49.0625;67.03125;76.61458333333333;84.6875;85.0;85.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto49;12;49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.34375;63.333333333333336;80.72916666666667;96.14583333333333;100.0;100.0;100.0;100.0;91.875;90.46875;90.46875;90.46875;90.46875;90.46875;90.46875;90.46875;90.46875;90.46875;90.46875;96.82291666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.072916666666668;43.541666666666664;83.07291666666667;85.20833333333333;91.66666666666667;100.0;100.0;100.0;100.0;100.0;100.0;88.4375;88.4375;88.4375;88.4375;88.4375;88.4375;100.0;100.0;100.0
Pieza_12_foto490;12;490;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.458333333333334;93.48958333333333;100.0;100.0;100.0;100.0;100.0;14.583333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.25;100.0;100.0;100.0;100.0;100.0;94.42708333333333;7.291666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto491;12;491;24.0625;24.0625;24.0625;24.0625;24.0625;24.0625;24.0625;24.0625;24.0625;24.0625;24.0625;24.0625;36.875;49.6875;49.6875;96.015625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;40.3125;40.3125;40.3125;40.3125;40.3125;32.421875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.59375;84.6875;100.0;100.0;100.0;100.0;100.0;100.0;77.65625;45.234375;19.140625;6.328125;0.0;0.0
Pieza_12_foto50;12;50;70.625;70.625;70.625;70.625;70.625;71.30208333333333;72.65625;72.65625;72.65625;76.14583333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.21875;82.65625;82.65625;82.65625;75.26041666666667;61.09375;64.32291666666667;73.33333333333333;78.4375;78.4375;78.4375;78.4375;78.4375;16.09375;16.09375;16.09375;16.09375;16.09375;16.09375;16.09375;19.21875;34.791666666666664;82.29166666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;62.604166666666664;17.760416666666668;15.9375;15.9375;15.9375;15.9375;15.9375;15.9375;15.9375
Pieza_12_foto509;12;509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.25;42.760416666666664;62.864583333333336;82.44791666666667;97.55208333333333;100.0;100.0;100.0;100.0;100.0;78.80208333333333;74.84375;74.84375;74.84375;74.84375;74.84375;74.84375;74.84375;74.84375;74.84375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.114583333333334;55.208333333333336;83.59375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto510;12;510;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.645833333333334;46.40625;76.25;100.0;100.0;100.0;95.98958333333333;70.72916666666667;70.3125;62.5;62.5;62.5;62.5;68.02083333333333;80.20833333333333;80.78125;80.78125;80.78125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.916666666666666;81.77083333333333;100.0;100.0;100.0;100.0;100.0;92.65625;92.1875;91.25;91.25;84.73958333333333;80.9375;80.9375;80.9375;80.9375;80.9375;92.34375;92.34375;92.34375
Pieza_12_foto524;12;524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.875;43.90625;68.69791666666667;88.22916666666667;100.0;100.0;100.0;100.0;100.0;95.9375;73.59375;73.59375;73.59375;73.59375;73.59375;73.59375;73.59375;73.59375;73.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.020833333333334;65.20833333333333;97.5;100.0;100.0;100.0;100.0;73.64583333333333;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;58.59375;76.40625;76.40625;76.40625;76.40625;76.40625;76.40625
Pieza_12_foto525;12;525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.71875;13.645833333333334;30.15625;47.239583333333336;94.73958333333333;100.0;100.0;100.0;100.0;100.0;83.125;74.6875;74.6875;74.6875;74.6875;74.6875;74.6875;74.6875;74.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5520833333333335;57.96875;95.625;100.0;100.0;100.0;100.0;92.8125;84.0625;79.6875;79.6875;79.6875;79.47916666666667;79.375;79.375;79.375;79.375;83.75;100.0;100.0;100.0
Pieza_12_foto540;12;540;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.479166666666666;52.65625;77.91666666666667;96.77083333333333;100.0;100.0;100.0;100.0;100.0;100.0;82.70833333333333;80.0;80.0;80.0;80.0;80.0;80.0;80.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.354166666666668;56.40625;79.32291666666667;90.98958333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto541;12;541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.84375;36.5625;63.75;82.29166666666667;100.0;100.0;100.0;100.0;100.0;92.60416666666667;61.71875;61.71875;61.71875;61.71875;61.71875;66.19791666666667;75.15625;75.15625;75.15625;75.15625;75.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.166666666666666;46.25;55.208333333333336;66.45833333333333;79.73958333333333;90.78125;90.78125;90.78125;90.78125;93.85416666666667;100.0;100.0;100.0;100.0;87.39583333333333;81.09375;81.09375;81.09375;81.09375;81.09375;81.09375
Pieza_12_foto557;12;557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.604166666666666;37.96875;60.9375;79.0625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.208333333333334;68.38541666666667;96.61458333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto558;12;558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.864583333333332;53.072916666666664;76.92708333333333;97.70833333333333;100.0;100.0;100.0;100.0;94.63541666666667;81.51041666666667;81.25;81.25;81.25;81.25;83.22916666666667;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.479166666666666;51.614583333333336;63.4375;73.125;81.35416666666667;95.57291666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto576;12;576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0546875;61.796875;67.734375;69.609375;71.71875;58.28125;58.28125;86.09375;86.09375;96.5234375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.4765625;62.109375;82.1484375;94.140625;89.765625;83.671875;85.0;85.3125;85.3125;85.3125;85.3125;85.3125;85.3125;85.78125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto592;12;592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.3203125;50.1171875;55.4296875;66.5625;82.3046875;78.75;78.75;78.75;80.703125;87.5;91.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.640625;34.53125;78.6328125;100.0;100.0;88.359375;55.9375;41.640625;36.09375;36.09375;57.7734375;84.8046875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto593;12;593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;42.239583333333336;63.229166666666664;79.01041666666667;97.8125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.46875;53.333333333333336;92.70833333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto611;12;611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8020833333333335;12.239583333333334;14.21875;17.8125;47.447916666666664;77.91666666666667;85.83333333333333;87.1875;85.88541666666667;92.65625;96.40625;96.40625;96.40625;96.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.291666666666666;13.59375;61.25;100.0;100.0;100.0;100.0;100.0;90.83333333333333;86.25;86.25;86.25;86.25;86.25;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto612;12;612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.875;36.927083333333336;61.5625;67.44791666666667;69.16666666666667;80.05208333333333;95.625;100.0;100.0;100.0;100.0;100.0;89.63541666666667;86.71875;86.71875;86.71875;86.71875;86.71875;86.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.802083333333336;76.09375;89.11458333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto629;12;629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.5625;32.864583333333336;59.739583333333336;61.5625;72.65625;95.05208333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.041666666666666;78.80208333333333;84.27083333333333;90.41666666666667;95.3125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto630;12;630;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.46875;42.291666666666664;70.26041666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;21.666666666666668;35.104166666666664;49.010416666666664;63.59375;73.80208333333333;75.0;77.60416666666667;82.39583333333333;85.88541666666667;93.4375;90.15625;90.15625;90.15625;90.15625;90.15625;90.88541666666667;92.91666666666667;93.64583333333333;98.02083333333333;100.0;100.0;100.0
Pieza_12_foto648;12;648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.479166666666664;49.21875;58.541666666666664;90.05208333333333;100.0;100.0;87.08333333333333;77.96875;77.96875;77.96875;73.95833333333333;65.9375;73.28125;87.96875;87.96875;87.96875;92.1875;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.979166666666666;68.64583333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto649;12;649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.46875;26.354166666666668;36.041666666666664;59.114583333333336;65.26041666666667;79.79166666666667;94.01041666666667;100.0;100.0;100.0;100.0;88.59375;88.59375;88.59375;81.71875;81.71875;81.71875;81.71875;81.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.46875;42.916666666666664;92.44791666666667;100.0;100.0;100.0;100.0;100.0;100.0;95.625;86.875;86.875;86.875;86.875;86.875;86.875;86.875;91.25;100.0;100.0;100.0
Pieza_12_foto666;12;666;44.6875;44.6875;44.6875;44.6875;44.6875;44.6875;44.6875;44.6875;44.6875;62.734375;62.96875;62.96875;62.96875;76.5625;89.296875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;85.625;52.03125;37.8125;37.8125;37.8125;37.8125;37.8125;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;54.84375;61.953125;73.671875;94.375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;64.375;25.78125;15.0;15.0;15.0;15.0;15.0
Pieza_12_foto667;12;667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10416666666666667;27.291666666666668;88.4375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.010416666666664;98.80208333333333;100.0;100.0;100.0;100.0;71.82291666666667;37.65625;37.65625;37.65625;37.65625;37.65625;28.802083333333332;24.114583333333332;23.59375;23.59375;23.59375;35.625;35.625;35.625
Pieza_12_foto685;12;685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.489583333333334;34.270833333333336;60.833333333333336;83.125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.02083333333333;89.53125;89.53125;89.53125;89.53125;89.53125;89.53125;89.53125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.385416666666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_12_foto686;12;686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.875;32.552083333333336;52.8125;76.66666666666667;84.73958333333333;98.07291666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;85.46875;85.46875;85.46875;85.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8541666666666665;38.958333333333336;69.79166666666667;82.8125;93.48958333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
